"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","regulation","rank","gene_SYMBOL","ENTREZID"
"Adgre5",4.54687710390498e-12,-1.75509843310235,0.508,0.764,1.46795927299572e-07,"Neutrophil 2","Adgre5","down",27.6151091932501,"Adgre5","26364"
"Asap1",4.64980837853835e-12,0.776664211652016,0.841,0.421,1.50119063501111e-07,"Neutrophil 2","Asap1","up",12.2028215756797,"Asap1","13196"
"Itsn2",4.94980483003225e-12,0.613207108391855,0.952,0.425,1.59804448937591e-07,"Neutrophil 2","Itsn2","up",9.59627117698373,"Itsn2","20403"
"Spata13",5.21173243698118e-12,-1.59600408660951,0.413,0.725,1.68260781727937e-07,"Neutrophil 2","Spata13","down",24.8940740009727,"Spata13","219140"
"Gda",5.31802484565134e-12,0.813619166170443,0.921,0.509,1.71692432141853e-07,"Neutrophil 2","Gda","up",12.6742023106317,"Gda","14544"
"Casp4",5.8651132310088e-12,-2.06644864693594,0.492,0.716,1.89355180663119e-07,"Neutrophil 2","Casp4","down",31.9878838663967,"Casp4","12363"
"Mtpn",5.93681717175524e-12,0.581614345344429,0.714,0.253,1.91670142390118e-07,"Neutrophil 2","Mtpn","up",8.99611404183995,"Mtpn","14489"
"Lhfpl2",5.94559707936853e-12,0.632946765963207,0.286,0.06,1.91953601707413e-07,"Neutrophil 2","Lhfpl2","up",9.78916237389052,"Lhfpl2","218454"
"Rab20",5.98930966807786e-12,-1.502978998745,0.286,0.648,1.93364862633894e-07,"Neutrophil 2","Rab20","down",23.2340818382038,"Rab20","19332"
"Mtmr3",6.02181788656321e-12,0.663671920042215,0.841,0.396,1.94414390467693e-07,"Neutrophil 2","Mtmr3","up",10.2559039751636,"Mtmr3","74302"
"Numb",6.29309460933412e-12,0.76327450839941,0.873,0.438,2.03172559462352e-07,"Neutrophil 2","Numb","up",11.7614573191443,"Numb","18222"
"Rpl37a",6.75369033493798e-12,0.753709077762874,0.952,0.551,2.18042892463473e-07,"Neutrophil 2","Rpl37a","up",11.5608224932011,"Rpl37a","19981"
"Ypel3",6.83381482172122e-12,0.540595434172118,0.825,0.319,2.2062971151927e-07,"Neutrophil 2","Ypel3","up",8.2855873178385,"Ypel3","66090"
"Xist",7.57323967194918e-12,0.641406139032794,0.635,0.21,2.44502042808879e-07,"Neutrophil 2","Xist","up",9.76479411066908,"Xist","213742"
"Ascc3",8.19897124511333e-12,-2.07828605559839,0.508,0.711,2.64703786648484e-07,"Neutrophil 2","Ascc3","down",31.4749241028916,"Ascc3","77987"
"Ube2h",8.65706575763594e-12,0.792131678413741,0.81,0.354,2.79493367985276e-07,"Neutrophil 2","Ube2h","up",11.9534945851259,"Ube2h","22214"
"Tnip1",8.85708021679081e-12,-1.79464218345101,0.317,0.649,2.85950834799091e-07,"Neutrophil 2","Tnip1","down",27.0406740937149,"Tnip1","57783"
"Rel",9.10764195209579e-12,-1.6794392359062,0.571,0.75,2.94040220423413e-07,"Neutrophil 2","Rel","down",25.2580091424493,"Rel","19696"
"Zfc3h1",9.35517082576904e-12,0.513171291740577,0.587,0.192,3.02031690109954e-07,"Neutrophil 2","Zfc3h1","up",7.7041040433701,"Zfc3h1","216345"
"Trafd1",9.38755842350024e-12,-1.63547948004673,0.206,0.588,3.03077323702705e-07,"Neutrophil 2","Trafd1","down",24.5473659671218,"Trafd1","231712"
"Rab5if",9.92511373336096e-12,0.598147120646318,0.921,0.394,3.20432296881559e-07,"Neutrophil 2","Rab5if","up",8.94444968793309,"Rab5if","67388"
"Ifitm1",1.00888577991186e-11,-2.08500192570826,0.175,0.603,3.25718774044545e-07,"Neutrophil 2","Ifitm1","down",31.1441564092796,"Ifitm1","68713"
"Chp1",1.05461586780441e-11,0.649366044203001,0.746,0.291,3.40482732920655e-07,"Neutrophil 2","Chp1","up",9.67094448414529,"Chp1","56398"
"Mxd1",1.07557601273546e-11,-1.04075063587954,0.984,0.965,3.47249715711643e-07,"Neutrophil 2","Mxd1","down",15.4793149147901,"Mxd1","17119"
"Rapgef6",1.10895079846503e-11,0.773755058956572,0.905,0.469,3.58024765284436e-07,"Neutrophil 2","Rapgef6","up",11.4845861078245,"Rapgef6","192786"
"ENSMUSG00000110697",1.11526714188485e-11,-1.66642517957113,0.175,0.57,3.60063996757524e-07,"Neutrophil 2","ENSMUSG00000110697","down",24.7247238140219,"Gm31718","102634034"
"Arpc3",1.20692030270798e-11,0.680319284536438,0.952,0.67,3.89654219729272e-07,"Neutrophil 2","Arpc3","up",10.0401561560197,"Arpc3","56378"
"Paip2",1.26163702887848e-11,0.530904546650521,0.619,0.212,4.07319514773418e-07,"Neutrophil 2","Paip2","up",7.81155319180795,"Paip2","67869"
"Basp1",1.42047363158657e-11,-1.91353187624716,0.365,0.684,4.58599911957724e-07,"Neutrophil 2","Basp1","down",27.9281654711673,"Basp1","70350"
"Ints12",1.48343570485064e-11,0.5784566418648,0.556,0.187,4.78927217311028e-07,"Neutrophil 2","Ints12","up",8.41753746385974,"Ints12","71793"
"Atp1b3",1.56777692093727e-11,-1.69008313100717,0.317,0.652,5.06156778924596e-07,"Neutrophil 2","Atp1b3","down",24.5001538471759,"Atp1b3","11933"
"Csrnp1",1.71395870364713e-11,-1.49457715668008,0.349,0.644,5.53351567472476e-07,"Neutrophil 2","Csrnp1","down",21.5327800570106,"Csrnp1","215418"
"Ifi27l2a",1.75516321054873e-11,-2.13935114715737,0.619,0.789,5.66654442525657e-07,"Neutrophil 2","Ifi27l2a","down",30.7713918137747,"Ifi27l2a","76933"
"Mkln1",1.82302116684258e-11,0.510175427972642,0.556,0.181,5.88562383715127e-07,"Neutrophil 2","Mkln1","up",7.31876390126427,"Mkln1","27418"
"Ssbp2",1.89813335462846e-11,0.697095758701398,0.302,0.068,6.12812353541799e-07,"Neutrophil 2","Ssbp2","up",9.97209916855709,"Ssbp2","66970"
"Pla2g7",2.08157099351859e-11,-1.60068774801733,0.302,0.655,6.72035195257477e-07,"Neutrophil 2","Pla2g7","down",22.7505031299464,"Pla2g7","27226"
"H2az1",2.22503058589194e-11,0.712008412801931,0.841,0.396,7.18351124655214e-07,"Neutrophil 2","H2az1","up",10.0722898474698,"H2az1","51788"
"Setd2",2.47341552928182e-11,0.505124446115978,0.714,0.259,7.98542203628636e-07,"Neutrophil 2","Setd2","up",7.0921886815668,"Setd2","235626"
"Lst1",2.68521504097955e-11,-1.00991130826144,1,0.942,8.66921675980248e-07,"Neutrophil 2","Lst1","down",14.0966623879834,"Lst1","16988"
"Gapdh",3.06040346664109e-11,0.638757788540097,0.984,0.778,9.88051259205077e-07,"Neutrophil 2","Gapdh","up",8.83244328781322,"Gapdh","14433"
"Usp18",3.12329273589825e-11,-2.1091932765308,0.143,0.534,1.00835505978475e-06,"Neutrophil 2","Usp18","down",29.1220327555243,"Usp18","24110"
"4930469K13Rik",3.19714873618758e-11,-1.52665750284335,0.111,0.518,1.03219946947816e-06,"Neutrophil 2","4930469K13Rik","down",21.0431701219994,"4930469K13Rik","76874"
"Dusp2",3.36261480935028e-11,-2.2174622121342,0.079,0.507,1.08562019119874e-06,"Neutrophil 2","Dusp2","down",30.4532049152994,"Dusp2","13537"
"1600020E01Rik",3.44746253740724e-11,-1.71309234396051,0.143,0.535,1.11301328020193e-06,"Neutrophil 2","1600020E01Rik","down",23.4838228473366,"1600020E01Rik","72012"
"Gpsm3",3.5404251667114e-11,0.614902544376594,0.921,0.501,1.14302626507278e-06,"Neutrophil 2","Gpsm3","up",8.41299281313645,"Gpsm3","106512"
"Socs3",3.71159850254406e-11,-1.79939761357031,0.238,0.599,1.19828957654635e-06,"Neutrophil 2","Socs3","down",24.5340943602207,"Socs3","12702"
"Pde4d",3.79691957916473e-11,1.41769955650651,0.413,0.132,1.22583548613333e-06,"Neutrophil 2","Pde4d","up",19.2975674630727,"Pde4d","238871"
"Trpm2",3.93193099705568e-11,0.694993730373579,0.556,0.199,1.26942392239942e-06,"Neutrophil 2","Trpm2","up",9.43589329615731,"Trpm2","28240"
"Kdm6b",3.98812584272123e-11,-1.18510235195221,0.762,0.822,1.28756642832255e-06,"Neutrophil 2","Kdm6b","down",16.0732547585637,"Kdm6b","216850"
"Klf2",4.04370927640918e-11,-1.38292705177977,0.889,0.925,1.3055115398887e-06,"Neutrophil 2","Klf2","down",18.7371619185293,"Klf2","16598"
"Riok3",4.60437885573547e-11,0.624015046231854,0.746,0.318,1.4865237135742e-06,"Neutrophil 2","Riok3","up",8.37370173745789,"Riok3","66878"
"Rpl23a",5.140555629974e-11,0.598312254345504,0.746,0.31,1.65962838513711e-06,"Neutrophil 2","Rpl23a","up",7.9628880404482,"Rpl23a","268449"
"Emilin2",5.20283144542141e-11,-1.17350480893408,0.683,0.837,1.6797341321543e-06,"Neutrophil 2","Emilin2","down",15.6039467935456,"Emilin2","246707"
"Fxyd5",5.41339131366432e-11,-1.16400404019779,0.889,0.9,1.74771338561653e-06,"Neutrophil 2","Fxyd5","down",15.4314369937719,"Fxyd5","18301"
"Arg2",5.70643069836802e-11,-1.01806202642015,0.857,0.933,1.84232115096811e-06,"Neutrophil 2","Arg2","down",13.4429840303115,"Arg2","11847"
"Mideas",5.77646913645005e-11,0.501058783866087,0.508,0.163,1.8649330607029e-06,"Neutrophil 2","Mideas","up",6.61011047788469,"Mideas","238317"
"Man2b1",5.99438911003777e-11,0.557177304293172,0.762,0.29,1.93528852417569e-06,"Neutrophil 2","Man2b1","up",7.3298090359506,"Man2b1","17159"
"Pfn1",6.07855559887897e-11,0.555811580835369,1,0.913,1.96246167509808e-06,"Neutrophil 2","Pfn1","up",7.30409279452272,"Pfn1","18643"
"Ccnt1",6.86855112005332e-11,0.71246707841416,0.635,0.235,2.21751172910922e-06,"Neutrophil 2","Ccnt1","up",9.27569783358857,"Ccnt1","12455"
"9930021J03Rik",6.91621063631982e-11,0.504201392954351,0.429,0.125,2.23289860393585e-06,"Neutrophil 2","9930021J03Rik","up",6.56077440445855,"9930021J03Rik","240613"
"Lyst",7.22901806758339e-11,0.7278612399511,1,0.787,2.3338884831193e-06,"Neutrophil 2","Lyst","up",9.4388862208864,"Lyst","17101"
"Dennd3",8.85963555997156e-11,0.542923556472036,0.476,0.146,2.86033334053682e-06,"Neutrophil 2","Dennd3","up",6.93018703735169,"Dennd3","105841"
"Lcn2",1.0768476423793e-10,0.652501599762676,0.952,0.616,3.47660261342155e-06,"Neutrophil 2","Lcn2","up",8.20158949665087,"Lcn2","16819"
"Upp1",1.11140976740773e-10,-1.85551964921641,0.19,0.57,3.58818643407587e-06,"Neutrophil 2","Upp1","down",23.2642523704417,"Upp1","22271"
"Nedd4l",1.20284510265769e-10,0.512854356378285,0.46,0.142,3.88338541393036e-06,"Neutrophil 2","Nedd4l","up",6.38955152479085,"Nedd4l","83814"
"Rab8b",1.2213331772912e-10,-1.0215787278424,0.984,0.963,3.94307416288463e-06,"Neutrophil 2","Rab8b","down",12.7120658710666,"Rab8b","235442"
"Spop",1.2994594950739e-10,0.553408903749883,0.841,0.361,4.19530497984608e-06,"Neutrophil 2","Spop","up",6.85205697948272,"Spop","20747"
"Nfkbie",1.30955514065224e-10,-1.50798397032685,0.111,0.501,4.22789877159577e-06,"Neutrophil 2","Nfkbie","down",18.6595002443464,"Nfkbie","18037"
"Oas2",1.39890819842832e-10,-1.439474973814,0.159,0.531,4.51637511862583e-06,"Neutrophil 2","Oas2","down",17.7167713073727,"Oas2","246728"
"Adam17",1.40264313282261e-10,-1.24885027294759,0.683,0.845,4.52843335431779e-06,"Neutrophil 2","Adam17","down",15.3672705991932,"Adam17","11491"
"Gm21188",1.48180400390128e-10,-1.66638652870636,0.444,0.672,4.78400422659529e-06,"Neutrophil 2","Gm21188","down",20.4136226745278,"Gm21188","100861753"
"Trem1",1.50131262576983e-10,-0.948885548239018,0.889,0.944,4.8469878122979e-06,"Neutrophil 2","Trem1","down",11.6116577429694,"Trem1","58217"
"Trim30b",1.67045929955226e-10,-1.53813938891991,0.238,0.585,5.39307784860447e-06,"Neutrophil 2","Trim30b","down",18.6582372861004,"Trim30b","244183"
"Birc6",1.84065153352964e-10,0.517158100867469,0.556,0.194,5.94254347600046e-06,"Neutrophil 2","Birc6","up",6.22315649404137,"Birc6","12211"
"Rab14",1.9277290516599e-10,0.530703903897875,0.778,0.297,6.22367324328397e-06,"Neutrophil 2","Rab14","up",6.36162744592834,"Rab14","68365"
"Hdc",1.9401868077965e-10,-1.04931943202407,1,0.962,6.26389310897101e-06,"Neutrophil 2","Hdc","down",12.5715904103045,"Hdc","15186"
"Rpl9",2.03233423414842e-10,0.661691425407004,0.873,0.487,6.56139107494817e-06,"Neutrophil 2","Rpl9","up",7.89682922106782,"Rpl9","20005"
"Il1rap",2.04657033143645e-10,-1.50399570267404,0.429,0.749,6.60735231504258e-06,"Neutrophil 2","Il1rap","down",17.9386493672943,"Il1rap","16180"
"Cstdc6",2.09462903117937e-10,0.749793128766025,0.238,0.051,6.7625098271626e-06,"Neutrophil 2","Cstdc6","up",8.92562472619431,"Cstdc6","100038854"
"Picalm",2.10993084225957e-10,-1.23740004762924,0.937,0.945,6.81191172423502e-06,"Neutrophil 2","Picalm","down",14.7211476035723,"Picalm","233489"
"Ube2q2",2.18360758967893e-10,0.857419515869829,0.222,0.046,7.04977710327841e-06,"Neutrophil 2","Ube2q2","up",10.1711514894874,"Ube2q2","109161"
"Sbno1",2.35353189822597e-10,0.95879789671168,0.857,0.453,7.59837773342254e-06,"Neutrophil 2","Sbno1","up",11.3019028743842,"Sbno1","243272"
"Il13ra1",2.49067473268906e-10,-1.4298126670138,0.032,0.441,8.04114337448662e-06,"Neutrophil 2","Il13ra1","down",16.773045570117,"Il13ra1","16164"
"Lpp",2.58935840992535e-10,-1.70287624926307,0.302,0.63,8.359743626444e-06,"Neutrophil 2","Lpp","down",19.9101701011846,"Lpp","210126"
"Txnl1",2.6480424216991e-10,0.592821293572063,0.429,0.133,8.54920495845554e-06,"Neutrophil 2","Txnl1","up",6.91803020868006,"Txnl1","53382"
"Cox4i1",2.67337244554957e-10,0.533708040451263,0.889,0.394,8.63098294045677e-06,"Neutrophil 2","Cox4i1","up",6.22311696135592,"Cox4i1","12857"
"Gpx4",2.68521540352512e-10,0.531469625254686,0.81,0.33,8.66921793028086e-06,"Neutrophil 2","Gpx4","up",6.1946675050138,"Gpx4","625249"
"Oscp1",2.68580866421329e-10,0.611144402901208,0.206,0.039,8.6711332724126e-06,"Neutrophil 2","Oscp1","up",7.12320034958607,"Oscp1","230751"
"Ugp2",2.69067255715322e-10,0.557956498963671,0.635,0.241,8.68683635076919e-06,"Neutrophil 2","Ugp2","up",6.50225862352568,"Ugp2","216558"
"Tmem131l",2.78995648388407e-10,0.671956562488794,0.778,0.344,9.00737450821971e-06,"Neutrophil 2","Tmem131l","up",7.80643314065231,"Tmem131l","229473"
"Fam107b",2.89403388103954e-10,1.04149098329664,0.889,0.536,9.34338838493616e-06,"Neutrophil 2","Fam107b","up",12.0613420943468,"Fam107b","66540"
"Iqgap1",2.95468106452677e-10,0.680573044383194,1,0.891,9.53918781682467e-06,"Neutrophil 2","Iqgap1","up",7.86749395487138,"Iqgap1","29875"
"Ifi47",3.01574390086652e-10,-1.94972072655341,0.032,0.438,9.73632918394757e-06,"Neutrophil 2","Ifi47","down",22.4990877472781,"Ifi47","15953"
"Cxcl10",3.1331131963313e-10,-4.77349217519006,0.063,0.462,1.01152559543556e-05,"Neutrophil 2","Cxcl10","down",54.9021569194653,"Cxcl10","15945"
"Metrnl",3.31943893707773e-10,-1.58212953982229,0.175,0.548,1.07168086083554e-05,"Neutrophil 2","Metrnl","down",18.1054113075178,"Metrnl","210029"
"Abracl",4.01249489788038e-10,0.54778373248479,0.603,0.228,1.29543397778068e-05,"Neutrophil 2","Abracl","up",6.16480178811909,"Abracl","73112"
"Rac2",4.23555990591244e-10,0.612661086146459,0.984,0.787,1.36745051562383e-05,"Neutrophil 2","Rac2","up",6.86179031644914,"Rac2","19354"
"Rnf213",4.50461742057632e-10,-2.11387125159008,0.333,0.598,1.45431573423307e-05,"Neutrophil 2","Rnf213","down",23.5451223269576,"Rnf213","672511"
"Alcam",4.65786612793137e-10,-1.45817161835936,0.619,0.838,1.50379207940264e-05,"Neutrophil 2","Alcam","down",16.192901761175,"Alcam","11658"
"Stx11",4.80328294245351e-10,0.814599646885764,0.968,0.556,1.55073989797112e-05,"Neutrophil 2","Stx11","up",9.02103394716804,"Stx11","74732"
"Grk2",4.98577633749403e-10,0.5089419534942,0.825,0.368,1.60965789055995e-05,"Neutrophil 2","Grk2","up",5.6171433799339,"Grk2","110355"
"Rigi",6.17673641541266e-10,-1.52772785956637,0.381,0.651,1.99415935171598e-05,"Neutrophil 2","Rigi","down",16.5341447071417,"Rigi","230073"
"Relb",6.74210257129155e-10,-1.25469124463134,0.27,0.617,2.17668781514148e-05,"Neutrophil 2","Relb","down",13.469262447208,"Relb","19698"
"Gnaq",6.75867088402721e-10,0.732750718500534,0.905,0.502,2.18203689490818e-05,"Neutrophil 2","Gnaq","up",7.86436921309627,"Gnaq","14682"
"Atp8b4",7.35185205167964e-10,0.624362615361616,0.984,0.616,2.37354543488477e-05,"Neutrophil 2","Atp8b4","up",6.64855069849506,"Atp8b4","241633"
"Tpm3",7.48565153506101e-10,0.689318754456743,0.921,0.648,2.41674259809445e-05,"Neutrophil 2","Tpm3","up",7.32780637303919,"Tpm3","59069"
"Itgb2",8.2914695552152e-10,0.658256209106379,0.952,0.619,2.67690094590123e-05,"Neutrophil 2","Itgb2","up",6.93029627013548,"Itgb2","16414"
"Ifit3",8.30282798609688e-10,-2.5744314167416,0.048,0.436,2.68056801531138e-05,"Neutrophil 2","Ifit3","down",27.1007737059966,"Ifit3","15959"
"Cdk14",8.86066448881293e-10,-2.06679299816691,0.143,0.501,2.86066553021326e-05,"Neutrophil 2","Cdk14","down",21.6225220701777,"Cdk14","18647"
"Traf1",8.9488295923038e-10,-2.22090217143751,0.159,0.517,2.88912963387528e-05,"Neutrophil 2","Traf1","down",23.2128032529139,"Traf1","22029"
"Treml4",9.63395113707029e-10,-1.50770198231642,0.286,0.615,3.11032112460314e-05,"Neutrophil 2","Treml4","down",15.6472319418528,"Treml4","224840"
"Stk4",9.83673749402313e-10,0.582540237179851,0.889,0.423,3.17579069994537e-05,"Neutrophil 2","Stk4","up",6.03358409145402,"Stk4","58231"
"Fyb",1.05160966102401e-09,-1.52101714699783,0.841,0.835,3.395121790616e-05,"Neutrophil 2","Fyb","down",15.6521575017231,"Fyb","23880"
"Irgm1",1.05292471506478e-09,-1.56443203987486,0.111,0.48,3.39936744258665e-05,"Neutrophil 2","Irgm1","down",16.0969670591172,"Irgm1","15944"
"Fgr",1.05539771711514e-09,-0.962288216449877,0.905,0.89,3.40735152970624e-05,"Neutrophil 2","Fgr","down",9.89904940692022,"Fgr","14191"
"Klf6",1.11394816041225e-09,-1.02367473739459,0.873,0.92,3.59638163589096e-05,"Neutrophil 2","Klf6","down",10.47526074819,"Klf6","23849"
"Chmp4b",1.14980937954845e-09,-1.21355655049324,0.714,0.762,3.71215958187218e-05,"Neutrophil 2","Chmp4b","down",12.3798685888154,"Chmp4b","75608"
"Oser1",1.17944848891111e-09,-1.21484192359123,0.508,0.683,3.80784944644952e-05,"Neutrophil 2","Oser1","down",12.3620624116623,"Oser1","66680"
"Abtb2",1.22027755636223e-09,-1.32914559613121,0.73,0.842,3.93966609071545e-05,"Neutrophil 2","Abtb2","down",13.4799680083994,"Abtb2","99382"
"Mrpl33",1.24055567940613e-09,0.612037522934816,0.937,0.532,4.0051340109627e-05,"Neutrophil 2","Mrpl33","up",6.19709316833516,"Mrpl33","66845"
"Gbp3",1.32521212976095e-09,-1.64005516754958,0.016,0.405,4.27844736093322e-05,"Neutrophil 2","Gbp3","down",16.4978648200981,"Gbp3","55932"
"Kmt5a",1.46472651020105e-09,0.530631828942895,0.746,0.32,4.7288695381841e-05,"Neutrophil 2","Kmt5a","up",5.28468935896161,"Kmt5a","67956"
"Bri3",1.59092624694955e-09,-1.38447897749172,0.603,0.717,5.13630538827663e-05,"Neutrophil 2","Bri3","down",13.6739332179768,"Bri3","55950"
"Rab11fip1",1.62397825839062e-09,-1.46268419257135,0.714,0.809,5.24301380721412e-05,"Neutrophil 2","Rab11fip1","down",14.4162577875383,"Rab11fip1","75767"
"Pmaip1",1.77272888892854e-09,-1.58157935308449,0.048,0.425,5.7232552179058e-05,"Neutrophil 2","Pmaip1","down",15.4494803425982,"Pmaip1","58801"
"Rpl7",1.82908635417128e-09,0.559426080166776,0.73,0.293,5.90520529444199e-05,"Neutrophil 2","Rpl7","up",5.44718279005707,"Rpl7","19989"
"Tgif1",1.88487376955378e-09,-1.41655171425181,0.079,0.449,6.08531496500438e-05,"Neutrophil 2","Tgif1","down",13.7505340384,"Tgif1","21815"
"Ikbke",2.52430884979507e-09,-1.66442276207263,0.063,0.447,8.1497311215634e-05,"Neutrophil 2","Ikbke","down",15.6704413208282,"Ikbke","56489"
"Nudt4",2.59571299567011e-09,0.586155606909418,0.873,0.456,8.38025940652095e-05,"Neutrophil 2","Nudt4","up",5.50226999428591,"Nudt4","71207"
"Pde1a",2.59872604604228e-09,-1.76970137861454,0.048,0.43,8.38998703964749e-05,"Neutrophil 2","Pde1a","down",16.6102162595106,"Pde1a","18573"
"S100a11",2.77152269564269e-09,0.584293683813968,0.984,0.962,8.94786102288241e-05,"Neutrophil 2","S100a11","up",5.44649997350097,"S100a11","20195"
"Fam172a",3.01130164132382e-09,0.52533116650635,0.397,0.126,9.72198734901396e-05,"Neutrophil 2","Fam172a","up",4.8532905824962,"Fam172a","68675"
"Map2k4",3.0427713680525e-09,0.596617053808101,0.746,0.327,9.82358736175749e-05,"Neutrophil 2","Map2k4","up",5.50566516049733,"Map2k4","26398"
"Npepps",3.3033465323994e-09,0.661967860993598,0.857,0.54,0.000106648542798515,"Neutrophil 2","Npepps","up",6.0543393736234,"Npepps","19155"
"Il1a",3.40885508453142e-09,-2.62117119662429,0.063,0.437,0.000110054886404097,"Neutrophil 2","Il1a","down",23.8907470435266,"Il1a","16175"
"Bcl6",3.50600384593088e-09,-1.27349621361615,0.46,0.675,0.000113191334165878,"Neutrophil 2","Bcl6","down",11.5715354081109,"Bcl6","12053"
"Wdfy2",3.78119777834403e-09,0.526367735187353,0.619,0.25,0.000122075970273837,"Neutrophil 2","Wdfy2","up",4.74302965479607,"Wdfy2","268752"
"Gm10634",4.16063571804188e-09,-1.58819465668499,0.032,0.401,0.000134326124156982,"Neutrophil 2","Gm10634","down",14.1591364555472,"Gm10634","100039674"
"Lyn",4.25393361677037e-09,-0.807108424239159,1,0.98,0.000137338246817431,"Neutrophil 2","Lyn","down",7.17766664580936,"Lyn","17096"
"Kpna4",4.64849688353462e-09,-1.25801958687174,0.873,0.885,0.000150076721884915,"Neutrophil 2","Kpna4","down",11.0760622555152,"Kpna4","16649"
"Sqstm1",4.79846760766454e-09,-2.05586620098078,0.603,0.692,0.00015491852671345,"Neutrophil 2","Sqstm1","down",18.0353148878627,"Sqstm1","18412"
"Stfa3",4.82301338375296e-09,0.942381984582283,0.159,0.028,0.000155710987094464,"Neutrophil 2","Stfa3","up",8.26234245193123,"Stfa3","20863"
"Atf3",5.25846395669801e-09,-1.71387099738022,0.095,0.463,0.000169769508841995,"Neutrophil 2","Atf3","down",14.8782321646525,"Atf3","11910"
"Isy1",5.34327512475367e-09,0.802172742410936,0.349,0.105,0.000172507637402672,"Neutrophil 2","Isy1","up",6.95088220115346,"Isy1","57905"
"Plekhm3",6.54649370065821e-09,-1.78721826004275,0.317,0.6,0.00021135354912575,"Neutrophil 2","Plekhm3","down",15.1234020238358,"Plekhm3","241075"
"Vav3",6.61395150238521e-09,0.611743185211326,1,0.647,0.000213531424254507,"Neutrophil 2","Vav3","up",5.17028612018481,"Vav3","57257"
"Cdc42ep2",6.78574605041973e-09,-1.39187256187148,0.159,0.51,0.000219077811237801,"Neutrophil 2","Cdc42ep2","down",11.7280345512822,"Cdc42ep2","104252"
"Mpeg1",6.85054403943407e-09,-1.38236149670826,0.429,0.648,0.000221169814313129,"Neutrophil 2","Mpeg1","down",11.6347557955117,"Mpeg1","17476"
"Gbp7",7.64212153938731e-09,-1.74451295759417,0.222,0.532,0.000246725893899119,"Neutrophil 2","Gbp7","down",14.4920748755596,"Gbp7","229900"
"Suco",7.70107892291282e-09,0.797092835685933,0.857,0.469,0.00024862933302624,"Neutrophil 2","Suco","up",6.61550976638283,"Suco","226551"
"Rbpj",7.70497797533927e-09,-1.61861845346979,0.46,0.63,0.000248755213933828,"Neutrophil 2","Rbpj","down",13.4329812674,"Rbpj","19664"
"Arhgap26",8.91149781614741e-09,-1.46685181900384,0.587,0.72,0.000287707706994319,"Neutrophil 2","Arhgap26","down",11.960072384256,"Arhgap26","71302"
"Il10ra",9.64819030583817e-09,-1.16199388397319,0.206,0.533,0.000311491824023985,"Neutrophil 2","Il10ra","down",9.38209835523969,"Il10ra","16154"
"Cdc42bpg",1.01169885526267e-08,-1.31144998000622,0.063,0.416,0.000326626975421553,"Neutrophil 2","Cdc42bpg","down",10.5266047824776,"Cdc42bpg","240505"
"Ostf1",1.01740993133603e-08,0.531483905106207,0.952,0.713,0.000328470796331837,"Neutrophil 2","Ostf1","up",4.26306568652981,"Ostf1","20409"
"Morrbid",1.08395502477492e-08,-1.14051588538895,0.889,0.887,0.000349954879748585,"Neutrophil 2","Morrbid","down",9.07589047697001,"Morrbid","100043424"
"Nckap1l",1.09439678038487e-08,0.554780101922897,0.714,0.314,0.000353326000547255,"Neutrophil 2","Nckap1l","up",4.40945849798944,"Nckap1l","105855"
"Smchd1",1.12017233531453e-08,-1.61368253338827,0.333,0.619,0.000361647638456295,"Neutrophil 2","Smchd1","down",12.7881762019276,"Smchd1","74355"
"Rps13",1.16338742096945e-08,0.531709082181925,0.889,0.456,0.000375599628859986,"Neutrophil 2","Rps13","up",4.1935825119477,"Rps13","68052"
"Arpc1b",1.31625941100093e-08,0.504964966259057,1,0.875,0.00042495435084165,"Neutrophil 2","Arpc1b","up",3.92031006086255,"Arpc1b","11867"
"ENSMUSG00000097742",1.3326091878196e-08,-1.49230189858964,0.032,0.385,0.000430232876287558,"Neutrophil 2","ENSMUSG00000097742","down",11.5671064847783,"Gm26535","102633435"
"ENSMUSG00000115961",1.38525064841064e-08,-1.72109622238154,0.016,0.371,0.000447228171839375,"Neutrophil 2","ENSMUSG00000115961","down",13.273854175461,"Gm41409","105246058"
"ENSMUSG00000118107",1.41112949080777e-08,-1.28255948257804,0.111,0.456,0.000455583156107287,"Neutrophil 2","ENSMUSG00000118107","down",9.86792582694205,"Gm34455","102637715"
"Chst11",1.41204027898267e-08,-1.5864076884806,0.587,0.724,0.000455877204069555,"Neutrophil 2","Chst11","down",12.204689763939,"Chst11","58250"
"Ubc",1.4503081901519e-08,-1.13357825238438,0.841,0.77,0.000468231999190541,"Neutrophil 2","Ubc","down",8.69063056479244,"Ubc","22190"
"Anxa11",1.68202049582445e-08,0.518544673066539,0.857,0.449,0.000543040317076923,"Neutrophil 2","Anxa11","up",3.89858841208756,"Anxa11","11744"
"Gpr132",2.03738026478446e-08,-1.27252406465312,0.175,0.503,0.000657768218485662,"Neutrophil 2","Gpr132","down",9.32334854243175,"Gpr132","56696"
"Herc4",2.19093775596118e-08,0.565150838529572,0.841,0.452,0.000707344254512067,"Neutrophil 2","Herc4","up",4.09960027617053,"Herc4","67345"
"Ywhaz",2.22593586452313e-08,0.583199931554481,0.937,0.567,0.000718643393861293,"Neutrophil 2","Ywhaz","up",4.22128584263027,"Ywhaz","22631"
